Open,High,Low,Close,Adj Close,Volume
184.619995,198.600006,184.529999,193.169998,193.169998,162061500
200.100006,204.479996,197.529999,201.160004,201.160004,128818700
199.779999,203.949997,195.119995,203.929993,203.929993,150711700
202.589996,209.800003,199.369995,207.520004,207.520004,148029900
210.149994,217.25,209.75,213.970001,213.970001,164129000
217.800003,221.289993,214.520004,217.610001,217.610001,151143100
216.139999,221.910004,212.529999,221.309998,221.309998,146911600
228,230.830002,223.199997,224.570007,224.570007,185710800
224.220001,235.229996,223.009995,234.860001,234.860001,164489700
249.070007,252.419998,242.020004,244.399994,244.399994,199882300
247.940002,250.970001,244.589996,249.830002,249.830002,150337900
253.509995,259.679993,251.339996,258.709991,258.709991,162384300
260.170013,261.570007,250.5,256.790009,256.790009,170575500
248.399994,258.950012,247.289993,255.899994,255.899994,160171200
258.920013,263.600006,257.209991,260.540009,260.540009,167563700
261.5,274.75,261.119995,274.450012,274.450012,165611200
275.130005,276.98999,257.779999,259.459991,259.459991,211797100
250.770004,265,248.25,264.609985,264.609985,166875900
259.290009,262.450012,252.800003,256.600006,256.600006,176584100
250.070007,258.369995,240.699997,241.050003,241.050003,179990600
243.240005,250.389999,240.850006,250.210007,250.210007,164968200
249.699997,259.880005,248.889999,256.23999,256.23999,159770800
258.029999,260.73999,253.610001,257.5,257.5,131283400
260.600006,264.450012,259.890015,261.769989,261.769989,112267600
276.48999,284.25,275.109985,279.820007,279.820007,119685900
278.820007,283.850006,277.600006,282.480011,282.480011,131530900
278.089996,279.970001,272.880005,276.540009,276.540009,120332100
278.429993,280.779999,273.769989,274.429993,274.429993,113602000
276.470001,277.519989,265.100006,269.609985,269.609985,119425400
268.649994,270.899994,266.369995,269.790009,269.790009,91972400
276.329987,276.519989,271.459991,271.98999,271.98999,95672100
274.589996,279.450012,270.600006,277.899994,277.899994,112681500
277.01001,285.299988,276.309998,281.380005,281.380005,119771100
286.630005,292.230011,283.570007,290.380005,290.380005,131569600
290.149994,295.26001,286.01001,293.339996,293.339996,112434700
296.040009,299.290009,289.519989,291.26001,291.26001,142355400
279.559998,280.929993,261.200012,262.899994,262.899994,175158300
268,268,255.800003,260.019989,260.019989,161050100
255.850006,269.850006,254.119995,269.059998,269.059998,136508500
272.380005,272.899994,265,265.279999,265.279999,112757300
263.25,268.040009,261.75,264.350006,264.350006,95856200
268.309998,269.130005,255.300003,255.710007,255.710007,103697300
